,acousticness,danceability,energy,instrumentalness,popularity,speechiness
5702,0.928,0.486,0.176,0.0,21,0.0323
5703,0.708,0.593,0.3929999999999999,0.0,21,0.0409
5704,0.995,0.2769999999999999,0.0445,0.93,29,0.0462
5705,0.264,0.601,0.6579999999999999,0.000138,32,0.0366
5706,0.988,0.731,0.314,0.223,26,0.0659
5707,0.936,0.336,0.0879,0.0,25,0.0453
5708,0.953,0.522,0.107,0.000244,24,0.0311
5709,0.935,0.535,0.1969999999999999,0.0,19,0.0924
5710,0.778,0.516,0.335,0.0,20,0.0399
5711,0.92,0.596,0.145,0.0,26,0.0523
5712,0.97,0.263,0.263,0.000254,26,0.0394
5713,0.993,0.675,0.0738,0.8909999999999999,22,0.0411
5714,0.966,0.253,0.157,0.0,19,0.0284
5715,0.935,0.316,0.0726,4.52e-06,25,0.0335
5716,0.47,0.527,0.593,0.6859999999999999,25,0.0435
5717,0.988,0.515,0.0581,0.0,18,0.0335
5718,0.996,0.4579999999999999,0.00794,0.941,24,0.136
5719,0.48,0.35,0.59,0.395,33,0.0682
5720,0.923,0.624,0.13,0.0,23,0.0522
5721,0.8370000000000001,0.777,0.63,0.8740000000000001,22,0.292
5722,0.81,0.586,0.804,0.0,17,0.0332
5723,0.993,0.638,0.0166,0.926,25,0.324
5724,0.925,0.652,0.0743,0.0,17,0.0562
5725,0.877,0.36,0.0955,8.01e-06,18,0.0344
5726,0.846,0.711,0.0996,0.0,18,0.0828
5727,0.996,0.4370000000000001,0.0034799999999999,0.957,22,0.0725
5728,0.994,0.4479999999999999,0.118,0.936,24,0.0351
5729,0.662,0.4479999999999999,0.105,0.0,17,0.0282
5730,0.996,0.55,0.00842,0.91,24,0.0856
5731,0.993,0.278,0.00722,0.937,22,0.0472
5732,0.995,0.498,0.00487,0.917,21,0.157
5733,0.888,0.395,0.373,0.0,20,0.0828
5734,0.804,0.596,0.545,0.337,26,0.1169999999999999
5735,0.932,0.375,0.115,0.0,20,0.0378
5736,0.995,0.485,0.0776,0.941,22,0.0373
5737,0.248,0.687,0.526,0.0,14,0.0282
5738,0.959,0.109,0.273,0.000466,15,0.0356
5739,0.866,0.636,0.151,0.0,15,0.0482
5740,0.995,0.361,0.131,0.929,22,0.0409999999999999
5741,0.75,0.64,0.1159999999999999,1.76e-05,16,0.0464
5742,0.944,0.267,0.251,0.00107,17,0.0363
5743,0.931,0.64,0.337,0.0,15,0.416
5744,0.991,0.598,0.0715,0.8270000000000001,17,0.0412
5745,0.7559999999999999,0.7859999999999999,0.387,0.0,15,0.0813
5746,0.992,0.5710000000000001,0.0397,0.7929999999999999,16,0.035
5747,0.994,0.326,0.0878,0.897,22,0.0366
5748,0.992,0.489,0.062,0.911,17,0.0419
5749,0.978,0.121,0.106,0.00992,15,0.0343
5750,0.995,0.7659999999999999,0.17,0.97,21,0.0668
5751,0.995,0.672,0.00948,0.944,21,0.0792
5752,0.994,0.34,0.156,0.943,21,0.0324
5753,0.732,0.653,0.425,9.18e-06,14,0.0606
5754,0.936,0.336,0.0879,0.0,19,0.0453
5755,0.615,0.8059999999999999,0.342,1.56e-05,16,0.044
5756,0.993,0.638,0.0438,0.852,16,0.0388
5757,0.98,0.4370000000000001,0.252,0.4,20,0.0562
5758,0.984,0.314,0.1369999999999999,0.8590000000000001,21,0.0404
5759,0.965,0.41,0.286,0.0,19,0.0437
5760,0.977,0.6629999999999999,0.0932,0.9,16,0.0375
5761,0.637,0.588,0.462,0.0,14,0.0657
5762,0.996,0.319,0.0115,0.956,20,0.0559999999999999
5763,0.7959999999999999,0.657,0.455,0.0,12,0.0377
5764,0.995,0.352,0.0105,0.931,21,0.0516
5765,0.996,0.295,0.025,0.8909999999999999,20,0.0425
5766,0.995,0.61,0.151,0.912,20,0.0384
5767,0.994,0.462,0.181,0.901,20,0.0605
5768,0.972,0.15,0.24,0.057,23,0.0384
5769,0.8220000000000001,0.65,0.47,0.0,12,0.0329
5770,0.8959999999999999,0.335,0.136,0.0,22,0.0335
5771,0.594,0.665,0.4679999999999999,0.679,21,0.0621
5772,0.92,0.596,0.145,0.0,19,0.0523
5773,0.996,0.6509999999999999,0.00765,0.967,20,0.0878
5774,0.995,0.488,0.0915,0.93,20,0.0458
5775,0.913,0.593,0.304,0.0,18,0.0643
5776,0.748,0.3989999999999999,0.322,0.0,13,0.0436
5777,0.995,0.575,0.00937,0.899,19,0.0754
5778,0.973,0.23,0.048,0.0,21,0.0455
5779,0.836,0.7020000000000001,0.0817,3.33e-06,15,0.0705
5780,0.995,0.37,0.245,0.945,19,0.0763
5781,0.785,0.525,0.397,0.0,14,0.0559
5782,0.8740000000000001,0.564,0.293,0.0,16,0.0301
5783,0.996,0.536,0.05,0.944,20,0.0444
5784,0.961,0.181,0.11,0.0348,11,0.0337
5785,0.996,0.654,0.265,0.966,19,0.0959
5786,0.994,0.406,0.0276,0.932,19,0.0512
5787,0.978,0.665,0.095,0.921,13,0.037
5788,0.644,0.625,0.1169999999999999,0.0,14,0.151
5789,0.993,0.2769999999999999,0.163,0.913,19,0.0587
5790,0.8240000000000001,0.882,0.226,0.0,14,0.0669
5791,0.885,0.647,0.136,0.000118,14,0.0368
5792,0.994,0.574,0.115,0.89,13,0.0351
5793,0.996,0.541,0.223,0.942,18,0.0544
5794,0.988,0.505,0.122,0.919,19,0.0657
5795,0.805,0.713,0.143,0.0,13,0.615
5796,0.759,0.456,0.826,0.0,9,0.039
5797,0.907,0.327,0.0997,4.93e-05,12,0.0309
5798,0.846,0.733,0.11,0.0,13,0.13
5799,0.989,0.4629999999999999,0.12,0.8690000000000001,17,0.0443
5800,0.8079999999999999,0.8320000000000001,0.444,0.8190000000000001,18,0.0496
5801,0.855,0.8590000000000001,0.148,7.22e-06,13,0.0794
5802,0.995,0.499,0.00371,0.889,31,0.0814
5803,0.877,0.787,0.1119999999999999,0.00043,13,0.083
5804,0.988,0.461,0.267,0.8270000000000001,18,0.0459
5805,0.996,0.501,0.0159,0.957,17,0.0601
5806,0.95,0.174,0.0591,0.6970000000000001,15,0.0406
5807,0.778,0.1669999999999999,0.0447,0.0494,16,0.0411
5808,0.991,0.4639999999999999,0.301,0.0093,17,0.0431
5809,0.894,0.385,0.379,0.0,14,0.0704
5810,0.914,0.206,0.087,0.754,15,0.0334
5811,0.995,0.322,0.0285,0.923,16,0.0856
5812,0.994,0.44,0.183,0.0075299999999999,17,0.0338
5813,0.995,0.486,0.00391,0.949,14,0.0566
5814,0.305,0.897,0.96,0.794,13,0.1119999999999999
5815,0.8190000000000001,0.7,0.24,0.0,11,0.072
5816,0.992,0.384,0.108,0.902,16,0.0499
5817,0.895,0.3939999999999999,0.106,0.0,10,0.0272
5818,0.962,0.563,0.235,0.00897,14,0.0471
5819,0.992,0.34,0.285,0.905,16,0.0522
5820,0.942,0.327,0.233,0.0,10,0.0349
5821,0.484,0.659,0.496,0.000302,16,0.0556
5822,0.252,0.691,0.584,0.0,8,0.0281
5823,0.979,0.65,0.349,0.00596,16,0.0785
5824,0.7979999999999999,0.391,0.322,0.000306,10,0.0293
5825,0.846,0.588,0.128,4.04e-06,10,0.0349
5826,0.977,0.259,0.127,2.45e-05,17,0.0467
5827,0.923,0.624,0.13,0.0,13,0.0522
5828,0.963,0.223,0.41,2.12e-05,10,0.0333
5829,0.8640000000000001,0.644,0.298,0.0,8,0.0314
5830,0.98,0.0,0.0947,0.778,13,0.0
5831,0.996,0.285,0.00625,0.902,15,0.0689
5832,0.994,0.407,0.0407,0.931,15,0.0412
5833,0.508,0.597,0.597,0.958,20,0.208
5834,0.985,0.594,0.361,0.00739,14,0.0375
5835,0.69,0.2319999999999999,0.245,0.0,17,0.0321
5836,0.994,0.425,0.144,0.927,16,0.0418
5837,0.906,0.738,0.5820000000000001,0.00301,12,0.0316
5838,0.971,0.26,0.311,0.00955,12,0.038
5839,0.894,0.0635,0.0485,0.848,13,0.0454
5840,0.936,0.6709999999999999,0.374,0.0,9,0.106
5841,0.976,0.0633,0.0291,0.802,14,0.0446
5842,0.995,0.291,0.0317,0.96,15,0.0369
5843,0.903,0.345,0.0832,0.00903,8,0.0337
5844,0.995,0.52,0.0174,0.931,14,0.0678
5845,0.862,0.605,0.149,0.0,14,0.0485
5846,0.6890000000000001,0.423,0.208,0.0,8,0.0278
5847,0.996,0.5539999999999999,0.081,0.951,14,0.0754
5848,0.907,0.477,0.102,0.0,8,0.0512
5849,0.994,0.495,0.0152,0.944,13,0.0508
5850,0.909,0.42,0.174,0.0,10,0.0292
5851,0.939,0.267,0.192,0.0,7,0.0263
5852,0.995,0.284,0.0247,0.908,13,0.0384
5853,0.995,0.285,0.0124,0.942,14,0.0467
5854,0.8740000000000001,0.411,0.536,2.64e-06,12,0.0648
5855,0.919,0.596,0.2239999999999999,3.37e-06,9,0.0722
5856,0.679,0.516,0.3779999999999999,0.00186,13,0.0402
5857,0.972,0.607,0.254,2.13e-06,12,0.0514
5858,0.994,0.413,0.154,0.94,14,0.0385
5859,0.825,0.5329999999999999,0.6629999999999999,0.775,13,0.206
5860,0.993,0.27,0.214,0.23,15,0.0465
5861,0.72,0.642,0.7390000000000001,1.18e-06,10,0.11
5862,0.99,0.354,0.0851,4.49e-06,56,0.0345
5863,0.986,0.455,0.106,0.0,54,0.0422
5864,0.96,0.6579999999999999,0.0542,0.106,44,0.0596
5865,0.83,0.545,0.392,9.41e-05,42,0.0481
5866,0.958,0.498,0.221,0.053,37,0.045
5867,0.795,0.736,0.284,7.08e-05,31,0.0474
5868,0.835,0.7879999999999999,0.878,8.79e-06,34,0.0409999999999999
5869,0.8540000000000001,0.316,0.308,0.888,29,0.0411
5870,0.8420000000000001,0.7759999999999999,0.198,0.0,31,0.0318
5871,0.929,0.401,0.205,0.0,38,0.0365
5872,0.8109999999999999,0.737,0.3979999999999999,0.000173,28,0.0495
5873,0.779,0.598,0.428,5.82e-06,28,0.0423
5874,0.434,0.402,0.486,0.0,44,0.0487
5875,0.986,0.406,0.0579,0.902,38,0.0416
5876,0.7240000000000001,0.5379999999999999,0.287,1.25e-06,31,0.0539
5877,0.77,0.66,0.487,2.43e-06,26,0.0331
5878,0.642,0.675,0.312,0.0,28,0.0316
5879,0.802,0.669,0.547,1.52e-06,26,0.0679
5880,0.88,0.581,0.4,0.000126,28,0.048
5881,0.392,0.431,0.552,0.0,37,0.0449
5882,0.498,0.772,0.547,0.0443,26,0.0688
5883,0.7809999999999999,0.763,0.262,4.98e-06,33,0.0297
5884,0.971,0.542,0.0548,3.35e-06,29,0.0473
5885,0.907,0.542,0.212,0.0069999999999999,24,0.0331
5886,0.8220000000000001,0.7,0.291,0.0,26,0.231
5887,0.741,0.66,0.408,5.02e-06,38,0.0451
5888,0.884,0.447,0.5820000000000001,1.3800000000000008e-05,25,0.0297
5889,0.813,0.746,0.4629999999999999,0.0,24,0.0578
5890,0.847,0.568,0.401,0.0,38,0.0358
5891,0.679,0.6459999999999999,0.209,0.0,23,0.0575
5892,0.745,0.418,0.3929999999999999,0.0,21,0.0444
5893,0.991,0.55,0.123,0.907,22,0.0393
5894,0.8079999999999999,0.591,0.449,0.0,20,0.064
5895,0.773,0.737,0.3989999999999999,0.102,20,0.0508
5896,0.942,0.6920000000000001,0.25,0.0,23,0.346
5897,0.973,0.647,0.11,0.165,28,0.0559
5898,0.826,0.264,0.389,0.705,27,0.0809
5899,0.955,0.637,0.108,6.02e-05,25,0.0457
5900,0.969,0.326,0.0277,0.226,20,0.0369
5901,0.813,0.679,0.259,0.0,30,0.0298
5902,0.927,0.657,0.315,0.00033,32,0.0957
5903,0.884,0.838,0.6859999999999999,0.0,18,0.297
5904,0.653,0.598,0.418,0.0,20,0.0624
5905,0.7559999999999999,0.836,0.248,0.145,20,0.166
5906,0.735,0.6920000000000001,0.499,0.000234,18,0.0369
5907,0.775,0.546,0.49,3.5e-05,18,0.0322
5908,0.986,0.41,0.0978,1.3800000000000008e-05,24,0.0321
5909,0.974,0.303,0.175,1.32e-06,24,0.0378
5910,0.922,0.416,0.2289999999999999,0.000397,24,0.0443
5911,0.407,0.4679999999999999,0.711,0.0,40,0.0703
5912,0.984,0.635,0.0984,0.0,24,0.0509
5913,0.6629999999999999,0.522,0.502,0.0,33,0.0339
5914,0.936,0.58,0.147,0.755,24,0.0353
5915,0.97,0.8320000000000001,0.2019999999999999,0.00104,18,0.0622
5916,0.364,0.4270000000000001,0.201,0.3289999999999999,18,0.0364
5917,0.973,0.2689999999999999,0.0407,0.603,22,0.0373
5918,0.986,0.424,0.109,0.0,23,0.0427
5919,0.99,0.48,0.0787,0.0,23,0.032
5920,0.993,0.491,0.0963,0.000215,22,0.0334
5921,0.984,0.48,0.0845,0.8690000000000001,21,0.0376
5922,0.3979999999999999,0.594,0.2739999999999999,5.75e-05,19,0.294
5923,0.569,0.69,0.26,0.000185,17,0.0357
5924,0.727,0.476,0.255,0.000495,18,0.0365
5925,0.953,0.313,0.1159999999999999,0.331,17,0.0319
5926,0.7759999999999999,0.799,0.32,1.86e-05,30,0.0697
5927,0.94,0.601,0.146,0.278,21,0.0417
5928,0.8759999999999999,0.588,0.556,0.00105,21,0.0568
5929,0.3939999999999999,0.531,0.698,0.0,24,0.0559999999999999
5930,0.913,0.506,0.192,3.07e-06,18,0.1939999999999999
5931,0.638,0.586,0.263,0.00067,16,0.0558
5932,0.58,0.444,0.594,8.32e-06,21,0.0514
5933,0.955,0.748,0.352,0.0,19,0.035
5934,0.882,0.657,0.395,0.000233,14,0.0538
5935,0.5589999999999999,0.662,0.721,0.00157,27,0.0734
5936,0.918,0.59,0.445,0.0177,14,0.0302
5937,0.772,0.815,0.487,0.000566,14,0.0339
5938,0.775,0.8109999999999999,0.362,1.13e-05,16,0.0713
5939,0.872,0.532,0.2739999999999999,0.1939999999999999,13,0.119
5940,0.635,0.679,0.486,0.0,27,0.0337
5941,0.8,0.637,0.47,4.42e-06,27,0.109
5942,0.684,0.6920000000000001,0.173,0.0,15,0.0678
5943,0.902,0.376,0.296,0.0,15,0.0344
5944,0.6990000000000001,0.63,0.308,3.92e-06,13,0.0989
5945,0.6940000000000001,0.608,0.435,0.0,13,0.0409999999999999
5946,0.6990000000000001,0.431,0.412,0.0,21,0.0478
5947,0.451,0.421,0.426,0.0,25,0.0357
5948,0.752,0.593,0.593,0.768,20,0.0272
5949,0.98,0.581,0.113,0.000104,14,0.0452
5950,0.8590000000000001,0.424,0.563,0.0,13,0.0427
5951,0.925,0.617,0.193,1.6100000000000002e-05,13,0.0491
5952,0.974,0.24,0.0785,0.826,12,0.0324
5953,0.747,0.396,0.183,0.000318,12,0.0478
5954,0.823,0.562,0.193,0.0,12,0.119
5955,0.39,0.62,0.4629999999999999,5.24e-05,16,0.0333
5956,0.959,0.481,0.134,0.845,20,0.038
5957,0.516,0.365,0.348,0.0,26,0.0402
5958,0.519,0.758,0.325,1.94e-05,14,0.0355
5959,0.625,0.6559999999999999,0.563,0.0,12,0.0652
5960,0.772,0.604,0.626,0.0,12,0.0543
5961,0.984,0.753,0.0592,0.00392,16,0.0447
5962,0.96,0.732,0.215,0.0,13,0.0558
5963,0.928,0.392,0.483,0.0201,12,0.0297
5964,0.425,0.585,0.446,0.0,25,0.0556
5965,0.7929999999999999,0.637,0.321,0.0,26,0.0345
5966,0.919,0.636,0.104,0.0,12,0.119
5967,0.937,0.526,0.37,2.36e-05,12,0.0556
5968,0.81,0.67,0.123,2.8e-06,11,0.0868
5969,0.8490000000000001,0.638,0.262,5.73e-06,11,0.186
5970,0.777,0.748,0.629,0.0,25,0.0357
5971,0.973,0.209,0.0808,0.000755,20,0.0338
5972,0.517,0.51,0.637,0.0,25,0.0471
5973,0.465,0.547,0.3829999999999999,0.00365,12,0.0602
5974,0.657,0.452,0.4970000000000001,0.0,26,0.0356
5975,0.985,0.3229999999999999,0.0872,0.00992,17,0.0325
5976,0.976,0.45,0.134,4.26e-05,11,0.0532
5977,0.6920000000000001,0.5329999999999999,0.0556,6.2e-06,11,0.0337
5978,0.956,0.5329999999999999,0.493,4.13e-05,11,0.0936
5979,0.83,0.519,0.397,0.0,14,0.075
5980,0.927,0.7490000000000001,0.249,0.0,12,0.0444
5981,0.769,0.627,0.252,0.122,11,0.0713
5982,0.0001199999999999,0.6559999999999999,0.799,0.0,11,0.0312
5983,0.933,0.247,0.424,0.8490000000000001,11,0.0322
5984,0.742,0.599,0.66,0.0,21,0.123
5985,0.5429999999999999,0.615,0.54,1.26e-06,22,0.062
5986,0.884,0.411,0.256,0.0,12,0.0353
5987,0.934,0.511,0.216,2e-06,11,0.0601
5988,0.951,0.31,0.0969999999999999,1.27e-06,11,0.0443
5989,0.925,0.6629999999999999,0.211,1.16e-05,15,0.0447
5990,0.976,0.2319999999999999,0.061,7.89e-06,10,0.0395
5991,0.977,0.444,0.127,0.0,11,0.0907
5992,0.966,0.494,0.241,1.0800000000000003e-05,22,0.0292
5993,0.971,0.294,0.186,0.4479999999999999,17,0.0573
5994,0.927,0.473,0.331,9.04e-06,11,0.205
5995,0.643,0.745,0.62,0.0,23,0.051
5996,0.593,0.713,0.26,0.0,15,0.954
5997,0.753,0.332,0.27,0.0,17,0.0411
5998,0.975,0.348,0.1009999999999999,0.00156,10,0.0351
5999,0.77,0.5429999999999999,0.634,0.0,10,0.085
6000,0.0326,0.72,0.792,0.0505,11,0.0985
6001,0.306,0.5710000000000001,0.467,0.0,24,0.0377
6002,0.789,0.4379999999999999,0.326,0.0373,14,0.0516
6003,0.596,0.615,0.467,0.0,23,0.0407
6004,0.636,0.7090000000000001,0.52,0.000106,23,0.0353
6005,0.968,0.591,0.373,1.97e-06,10,0.102
6006,0.0892,0.721,0.809,0.0,10,0.0278
6007,0.539,0.7090000000000001,0.325,0.0,12,0.0341
6008,0.853,0.563,0.0808,0.000507,9,0.0479
6009,0.927,0.359,0.37,0.0038799999999999,15,0.0523
6010,0.104,0.845,0.897,0.0,10,0.182
6011,0.95,0.244,0.152,0.7609999999999999,9,0.04
6012,0.928,0.25,0.185,0.000244,10,0.0337
6013,0.257,0.8170000000000001,0.775,3.04e-05,10,0.0438
6014,0.976,0.0943,0.0274,0.895,9,0.0378
6015,0.965,0.6990000000000001,0.287,2.44e-06,10,0.362
6016,0.8759999999999999,0.216,0.198,0.778,9,0.0349
6017,0.8220000000000001,0.66,0.0726,0.00014,9,0.0532
6018,0.96,0.363,0.0427,0.405,8,0.0499
6019,0.428,0.28,0.462,1.51e-05,22,0.0455
6020,0.99,0.21,0.0105,0.81,9,0.0425
6021,0.757,0.295,0.0815,0.000357,9,0.0457
6022,0.926,0.354,0.0284,0.0154,9,0.0373
6023,0.536,0.434,0.419,0.0,13,0.0322
6024,0.995,0.616,0.772,0.795,15,0.0493
6025,0.98,0.198,0.215,0.8759999999999999,10,0.0356
6026,0.348,0.8170000000000001,0.8079999999999999,0.00605,9,0.326
6027,0.95,0.456,0.132,0.000177,14,0.0491
6028,0.0556,0.3979999999999999,0.8590000000000001,0.000407,10,0.396
6029,0.982,0.479,0.064,0.0128,12,0.0374
6030,0.857,0.612,0.423,2.41e-06,22,0.0397
6031,0.954,0.602,0.154,0.8740000000000001,11,0.0437
6032,0.953,0.617,0.0304,0.0183,10,0.0382
6033,0.953,0.192,0.0336,0.956,9,0.0328
6034,0.322,0.7140000000000001,0.57,0.00755,10,0.2289999999999999
6035,0.366,0.573,0.419,0.0035299999999999,14,0.0244
6036,0.884,0.575,0.322,0.0,13,0.0492
6037,0.92,0.605,0.262,0.4429999999999999,15,0.0858
6038,0.985,0.2339999999999999,0.237,0.84,10,0.0345
6039,0.247,0.617,0.56,0.000161,22,0.0619
6040,0.748,0.691,0.235,0.000215,11,0.0331
6041,0.128,0.68,0.6829999999999999,0.0,21,0.188
6042,0.977,0.52,0.3989999999999999,0.958,8,0.0462
6043,0.928,0.624,0.239,6.02e-05,15,0.064
6044,0.139,0.5920000000000001,0.8909999999999999,1.4e-06,22,0.0668
6045,0.858,0.358,0.207,0.695,8,0.0481
6046,0.958,0.475,0.195,0.978,8,0.0794
6047,0.976,0.3720000000000001,0.131,0.643,9,0.0414
6048,0.853,0.4370000000000001,0.5579999999999999,0.0,12,0.0302
6049,0.807,0.256,0.245,0.649,8,0.044
6050,0.947,0.7070000000000001,0.0424,1.5e-06,11,0.936
6051,0.6779999999999999,0.302,0.528,0.0,21,0.0397
6052,0.958,0.846,0.361,0.000433,9,0.0659
6053,0.867,0.6920000000000001,0.493,0.000136,10,0.0386
6054,0.887,0.485,0.103,0.0,11,0.0497
6055,0.958,0.3429999999999999,0.086,0.954,8,0.0344
6056,0.75,0.763,0.349,0.00108,20,0.0376
6057,0.74,0.1169999999999999,0.0244,0.942,8,0.0367
6058,0.966,0.564,0.114,0.000843,11,0.0284
6059,0.908,0.521,0.143,0.000285,12,0.0498
6060,0.988,0.108,0.00422,0.727,8,0.0418
6061,0.991,0.245,0.143,0.934,10,0.0363
6062,0.907,0.542,0.32,0.649,58,0.0387
6063,0.879,0.6940000000000001,0.365,0.0,52,0.0495
6064,0.795,0.773,0.218,0.0,49,0.0404
6065,0.984,0.5529999999999999,0.0902,0.91,50,0.043
6066,0.99,0.508,0.15,0.899,46,0.0418
6067,0.795,0.418,0.586,6.24e-06,40,0.087
6068,0.8420000000000001,0.725,0.134,0.0,46,0.0536
6069,0.799,0.718,0.283,0.0,43,0.0779
6070,0.698,0.675,0.794,1.15e-06,38,0.0627
6071,0.986,0.361,0.292,0.887,41,0.0362
6072,0.789,0.764,0.392,0.0,37,0.106
6073,0.922,0.527,0.142,0.0,35,0.0561
6074,0.579,0.4379999999999999,0.72,0.0,35,0.0614
6075,0.6920000000000001,0.5670000000000001,0.417,0.0,31,0.0329
6076,0.812,0.843,0.418,0.0,29,0.0347
6077,0.69,0.623,0.0946,7.68e-05,34,0.0293
6078,0.875,0.5529999999999999,0.317,0.00955,32,0.0343
6079,0.99,0.621,0.0564,0.778,30,0.0486
6080,0.991,0.662,0.349,0.919,31,0.0511
6081,0.838,0.48,0.325,0.00022,29,0.0423
6082,0.985,0.628,0.139,0.845,30,0.0376
6083,0.906,0.6970000000000001,0.252,0.0,31,0.0431
6084,0.7440000000000001,0.588,0.63,0.00314,28,0.0496
6085,0.993,0.261,0.0275,0.916,32,0.0408
6086,0.927,0.476,0.0974,1.7e-06,32,0.0605
6087,0.599,0.642,0.584,0.0451,28,0.0266
6088,0.989,0.529,0.0728,0.933,28,0.045
6089,0.804,0.652,0.208,0.0,25,0.348
6090,0.805,0.599,0.765,0.0416,27,0.072
6091,0.7659999999999999,0.635,0.436,0.0,22,0.0247
6092,0.965,0.669,0.5329999999999999,0.00036,21,0.0553
6093,0.594,0.495,0.386,2.4e-06,21,0.0427
6094,0.723,0.456,0.163,0.0242,23,0.0416
6095,0.987,0.467,0.0741,0.799,25,0.0568
6096,0.992,0.645,0.1119999999999999,0.911,25,0.0418
6097,0.821,0.7090000000000001,0.283,0.0,24,0.0385
6098,0.994,0.51,0.121,0.913,25,0.0372
6099,0.236,0.81,0.621,0.0,19,0.395
6100,0.98,0.542,0.331,0.899,23,0.0407
6101,0.991,0.69,0.1639999999999999,0.8859999999999999,23,0.0451
6102,0.862,0.28,0.173,0.000265,23,0.0282
6103,0.7809999999999999,0.75,0.3829999999999999,0.0,22,0.0598
6104,0.907,0.624,0.2339999999999999,3.48e-06,19,0.031
6105,0.807,0.612,0.6559999999999999,0.0179,24,0.0801
6106,0.98,0.659,0.2189999999999999,0.894,24,0.0434
6107,0.807,0.564,0.424,0.0,22,0.0681
6108,0.4,0.589,0.283,0.0,19,0.0386
6109,0.283,0.475,0.569,0.00121,17,0.0312
6110,0.889,0.705,0.303,0.0,22,0.047
6111,0.716,0.8290000000000001,0.271,0.0,21,0.119
6112,0.895,0.589,0.2289999999999999,0.00163,17,0.0586
6113,0.745,0.71,0.4539999999999999,0.00214,22,0.0314
6114,0.768,0.682,0.703,0.000242,19,0.042
6115,0.8109999999999999,0.348,0.467,0.000321,23,0.0395
6116,0.6459999999999999,0.66,0.422,1.66e-05,16,0.0274
6117,0.158,0.381,0.639,0.882,16,0.033
6118,0.974,0.294,0.154,0.157,21,0.036
6119,0.1939999999999999,0.544,0.5379999999999999,0.0001419999999999,16,0.035
6120,0.713,0.258,0.185,0.00735,20,0.0354
6121,0.648,0.423,0.469,0.00035,21,0.0359
6122,0.981,0.41,0.28,0.7509999999999999,22,0.0301
6123,0.764,0.4479999999999999,0.135,0.0281,19,0.0286
6124,0.964,0.732,0.483,0.7979999999999999,20,0.049
6125,0.935,0.56,0.368,0.866,36,0.0422
6126,0.902,0.422,0.27,1.6800000000000002e-05,15,0.0696
6127,0.963,0.415,0.1969999999999999,0.0226,22,0.0333
6128,0.825,0.402,0.214,0.479,17,0.0381
6129,0.76,0.61,0.637,0.0052,21,0.107
6130,0.86,0.354,0.509,0.642,22,0.0308
6131,0.969,0.216,0.0135,0.0,21,0.0336
6132,0.923,0.408,0.239,0.809,21,0.0313
6133,0.762,0.586,0.597,0.0417,20,0.045
6134,0.851,0.347,0.395,0.0,20,0.0399
6135,0.958,0.518,0.0184,0.000291,22,0.0399
6136,0.449,0.5429999999999999,0.5489999999999999,0.0,16,0.0371
6137,0.777,0.395,0.539,0.00366,20,0.0416
6138,0.6920000000000001,0.5479999999999999,0.313,1.34e-05,16,0.0274
6139,0.847,0.601,0.275,0.00979,14,0.0319
6140,0.81,0.482,0.355,4.24e-05,20,0.0455
6141,0.93,0.505,0.226,0.0,20,0.0461
6142,0.8,0.772,0.325,0.00467,14,0.0461
6143,0.911,0.374,0.139,3.3799999999999995e-05,14,0.0279999999999999
6144,0.635,0.6509999999999999,0.563,0.182,19,0.0332
6145,0.821,0.727,0.625,0.0,17,0.119
6146,0.948,0.557,0.22,0.421,19,0.0359
6147,0.8009999999999999,0.4529999999999999,0.737,0.0395,19,0.0588
6148,0.963,0.528,0.132,0.897,18,0.0456
6149,0.624,0.4539999999999999,0.461,6.64e-06,14,0.0334
6150,0.848,0.569,0.7140000000000001,0.6729999999999999,14,0.0398
6151,0.603,0.623,0.85,0.733,19,0.0975
6152,0.957,0.1639999999999999,0.0319,3.3600000000000004e-05,17,0.0363
6153,0.904,0.408,0.366,2.060000000000001e-05,19,0.042
6154,0.777,0.575,0.4639999999999999,0.0,12,0.0503
6155,0.733,0.583,0.423,5.12e-06,14,0.0312
6156,0.948,0.26,0.152,1.7e-05,16,0.0407
6157,0.8220000000000001,0.546,0.187,0.0,14,0.0459
6158,0.882,0.29,0.138,5.28e-06,17,0.0358
6159,0.857,0.412,0.29,8.5e-06,12,0.0398
6160,0.815,0.635,0.828,0.08,18,0.0581
6161,0.713,0.718,0.54,0.0,19,0.0814
6162,0.846,0.356,0.512,0.6629999999999999,17,0.0315
6163,0.889,0.693,0.27,0.895,17,0.0489
6164,0.7440000000000001,0.3279999999999999,0.282,0.000392,14,0.0458
6165,0.983,0.312,0.127,0.000241,14,0.0409999999999999
6166,0.765,0.484,0.812,1.39e-05,15,0.195
6167,0.958,0.664,0.188,0.901,16,0.0663
6168,0.769,0.519,0.537,0.0,15,0.0483
6169,0.976,0.311,0.221,0.507,16,0.0388
6170,0.4539999999999999,0.655,0.421,0.000171,13,0.034
6171,0.972,0.5670000000000001,0.125,0.901,15,0.0593
6172,0.868,0.303,0.178,0.504,13,0.034
6173,0.879,0.452,0.444,0.173,15,0.0583
6174,0.6509999999999999,0.693,0.617,0.000321,12,0.0306
6175,0.954,0.236,0.249,4.01e-06,11,0.0276
6176,0.772,0.446,0.642,0.764,19,0.0321
6177,0.981,0.7809999999999999,0.139,0.895,14,0.0442
6178,0.936,0.654,0.428,3.82e-05,14,0.0435
6179,0.967,0.7120000000000001,0.324,0.903,21,0.0387
